Index;Date;Hour;Nb Sat.;GPS;KmH;Kt;GPS Position;X ACC;Y ACC;Z ACC;X GYR;Y GYR;Z GYR;X Angle;Y Angle;Battery V;Battery Level;Pyro V;Temperature;Mode;Radio Event;SrcDetect;EquaDetect;Internal status;Pyro status
8035;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.65;-1.47;4.50;-1.38;1.22;0.47;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8036;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.57;-1.50;2.74;-0.60;1.08;0.50;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8037;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.46;-1.53;2.52;-0.66;1.47;0.51;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8038;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.36;-1.56;1.71;-1.45;0.25;0.49;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8039;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.28;-1.60;1.96;-2.13;-0.66;0.48;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8040;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.05;-1.65;5.66;-3.42;-1.86;0.46;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8041;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.02;-1.72;1.43;-3.92;-1.81;0.48;0.96;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8042;01/06/2026;08:38:41;9;3;22.2;12.0;47.363281 4.898842;-32.04;-1.78;-0.44;-3.79;-1.34;0.49;0.96;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8043;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.83;-1.84;4.68;-4.40;-2.97;0.48;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8044;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.72;-1.90;3.84;-4.46;-3.65;0.48;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8045;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.71;-1.95;0.45;-4.08;-3.02;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8046;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.72;-2.02;-1.01;-4.11;-2.42;0.48;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8047;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.65;-2.07;0.98;-4.00;-2.97;0.46;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8048;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.52;-2.09;3.08;-4.14;-4.69;0.45;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8049;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.54;-2.13;0.19;-3.54;-3.06;0.48;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8050;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.53;-2.17;-1.09;-2.94;-2.24;0.47;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8051;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.61;-2.18;-3.20;-2.77;-2.34;0.46;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8052;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.58;-2.18;-0.45;-2.60;-3.62;0.45;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8053;01/06/2026;08:38:41;9;3;21.8;11.8;47.363312 4.898885;-31.58;-2.16;0.80;-2.52;-3.94;0.49;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8054;01/06/2026;08:38:41;13;3;21.8;11.8;47.363312 4.898885;-31.69;-2.17;-2.77;-2.19;-2.64;0.51;0.97;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8055;01/06/2026;08:38:41;13;3;21.8;11.8;47.363312 4.898885;-31.74;-2.18;-1.98;-2.08;-2.04;0.51;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8056;01/06/2026;08:38:41;13;3;21.8;11.8;47.363312 4.898885;-31.63;-2.20;2.09;-2.33;-2.31;0.48;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8057;01/06/2026;08:38:41;13;3;21.8;11.8;47.363312 4.898885;-31.60;-2.18;1.55;-2.57;-3.86;0.48;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8058;01/06/2026;08:38:41;13;3;21.8;11.8;47.363312 4.898885;-31.60;-2.15;0.95;-2.78;-5.61;0.50;0.94;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8059;01/06/2026;08:38:42;13;3;21.8;11.8;47.363312 4.898885;-31.58;-2.12;1.07;-2.75;-5.74;0.52;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8060;01/06/2026;08:38:42;13;3;21.8;11.8;47.363312 4.898885;-31.56;-2.11;-0.77;-2.64;-5.10;0.50;0.97;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8061;01/06/2026;08:38:42;13;3;21.8;11.8;47.363312 4.898885;-31.62;-2.09;-1.59;-2.77;-5.04;0.49;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8062;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.60;-2.05;0.74;-2.56;-5.51;0.49;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8063;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.58;-2.03;0.76;-2.64;-4.97;0.52;0.99;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8064;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.63;-2.01;-2.42;-2.15;-3.83;0.49;0.99;0.99;3.3;16;7.0;31;0;0;0;0;896;255
8065;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.87;-1.95;-6.56;-0.89;-4.21;0.48;0.98;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8066;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.79;-1.85;1.34;-0.90;-5.74;0.48;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8067;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.67;-1.76;3.50;-1.14;-6.17;0.50;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8068;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.78;-1.69;-3.39;0.04;-4.35;0.49;0.96;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8069;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.94;-1.59;-4.19;0.37;-4.41;0.50;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8070;01/06/2026;08:38:42;9;3;21.8;11.8;47.363312 4.898885;-31.78;-1.52;3.16;-0.41;-5.33;0.49;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8071;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-31.78;-1.45;0.68;-0.09;-4.78;0.51;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8072;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-31.98;-1.34;-5.94;1.78;-3.44;0.49;0.97;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8073;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.09;-1.21;-4.90;2.89;-2.94;0.47;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8074;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-31.97;-1.09;1.66;2.46;-3.16;0.45;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8075;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-31.94;-0.94;1.48;2.08;-4.43;0.46;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8076;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.02;-0.80;-3.00;2.33;-4.30;0.48;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8077;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.14;-0.67;-4.41;3.06;-3.99;0.48;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8078;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.05;-0.57;0.20;2.78;-2.60;0.45;0.95;0.93;3.3;16;7.0;31;0;0;0;0;896;255
8079;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.05;-0.49;1.01;2.63;-1.72;0.48;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8080;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.16;-0.38;-1.92;3.17;-0.67;0.52;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8081;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.26;-0.28;-2.54;4.04;0.42;0.54;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8082;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.30;-0.17;-2.59;5.28;1.35;0.52;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8083;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.37;0.00;-2.33;6.11;0.95;0.49;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8084;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.28;0.15;2.57;5.47;0.67;0.50;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8085;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.07;0.27;6.77;4.48;-0.27;0.52;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8086;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.05;0.36;2.27;4.71;1.14;0.52;0.93;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8087;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.19;0.41;-4.23;5.19;4.57;0.50;0.93;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8088;01/06/2026;08:38:42;13;3;21.1;11.4;47.363346 4.898930;-32.28;0.47;-3.93;4.50;3.53;0.49;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8089;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.18;0.52;2.89;2.83;1.44;0.51;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8090;01/06/2026;08:38:42;9;3;21.1;11.4;47.363346 4.898930;-32.05;0.54;3.58;2.00;1.86;0.52;0.98;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8091;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-32.21;0.55;-4.84;2.81;3.14;0.50;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8092;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-32.35;0.59;-6.09;3.37;2.64;0.45;0.96;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8093;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-32.35;0.60;-2.29;2.40;1.46;0.42;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8094;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-32.54;0.62;-4.87;1.48;0.96;0.43;0.92;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8095;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-32.80;0.59;-6.89;0.94;1.26;0.48;0.91;0.93;3.3;16;7.0;31;0;0;0;0;896;255
8096;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-33.06;0.58;-7.11;1.62;2.67;0.55;0.93;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8097;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-33.27;0.61;-4.58;2.63;2.39;0.61;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8098;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-33.29;0.58;1.01;1.90;3.38;0.68;1.02;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8099;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-33.13;0.55;6.53;1.17;3.33;0.73;1.07;1.03;3.3;16;7.0;31;0;0;0;0;896;255
8100;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-33.23;0.55;-0.72;2.97;4.13;0.67;1.05;1.03;3.3;16;7.0;31;0;0;0;0;896;255
8101;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-33.28;0.53;-2.38;3.91;6.14;0.56;1.00;1.01;3.3;16;7.0;31;0;0;0;0;896;255
8102;01/06/2026;08:38:43;9;3;21.1;11.4;47.363346 4.898930;-32.75;0.55;12.21;2.66;3.88;0.43;0.94;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8103;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.13;0.55;14.88;1.41;0.41;0.38;0.87;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8104;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-31.96;0.55;4.11;2.33;2.84;0.36;0.84;0.90;3.3;16;7.0;31;0;0;0;0;896;255
8105;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-31.69;0.55;5.02;1.78;2.76;0.40;0.88;0.88;3.3;16;7.0;31;0;0;0;0;896;255
8106;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-31.57;0.54;2.34;0.61;0.75;0.45;0.99;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8107;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-31.99;0.52;-9.29;0.49;1.45;0.57;1.08;1.02;3.3;16;7.0;31;0;0;0;0;896;255
8108;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.24;0.43;-9.08;0.93;5.87;0.60;1.11;1.06;3.3;16;7.0;31;0;0;0;0;896;255
8109;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.32;0.36;-5.30;1.09;5.53;0.54;1.12;1.06;3.3;16;7.0;31;0;0;0;0;896;255
8110;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.57;0.27;-6.66;1.61;5.91;0.47;1.06;1.06;3.3;16;7.0;31;0;0;0;0;896;255
8111;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.77;0.22;-4.13;1.78;6.17;0.49;0.96;1.04;3.3;16;7.0;31;0;0;0;0;896;255
8112;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.78;0.18;1.12;1.00;4.39;0.52;0.86;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8113;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-32.89;0.13;-0.48;1.11;3.76;0.53;0.84;0.89;3.3;16;7.0;31;0;0;0;0;896;255
8114;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-32.94;0.11;0.35;1.22;3.03;0.53;0.84;0.86;3.3;16;7.0;31;0;0;0;0;896;255
8115;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-32.97;0.10;-0.63;1.40;2.23;0.53;0.85;0.86;3.3;16;7.0;31;0;0;0;0;896;255
8116;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-33.08;0.11;-4.08;1.97;2.27;0.51;0.89;0.87;3.3;16;7.0;31;0;0;0;0;896;255
8117;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-33.08;0.12;-1.40;1.10;1.46;0.49;0.94;0.89;3.3;16;7.0;31;0;0;0;0;896;255
8118;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-32.85;0.09;4.90;-0.60;0.20;0.49;0.96;0.93;3.3;16;7.0;31;0;0;0;0;896;255
8119;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-32.73;0.03;3.14;-1.25;0.30;0.48;0.98;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8120;01/06/2026;08:38:43;13;3;20.0;10.8;47.363377 4.898977;-32.71;-0.01;0.59;-1.25;0.50;0.51;1.01;0.99;3.3;16;7.0;31;0;0;0;0;896;255
8121;01/06/2026;08:38:43;9;3;20.0;10.8;47.363377 4.898977;-32.59;-0.05;3.75;-1.91;-0.27;0.55;1.02;1.01;3.3;16;7.0;31;0;0;0;0;896;255
8122;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.50;-0.09;2.94;-2.33;-1.04;0.58;1.05;1.03;3.3;16;7.0;31;0;0;0;0;896;255
8123;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.55;-0.13;-1.76;-1.49;-0.35;0.55;1.04;1.03;3.3;16;7.0;31;0;0;0;0;896;255
8124;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.43;-0.17;1.15;-1.21;0.46;0.48;1.01;1.01;3.3;16;7.0;31;0;0;0;0;896;255
8125;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.21;-0.24;5.25;-2.26;-0.58;0.44;0.97;0.99;3.3;16;7.0;31;0;0;0;0;896;255
8126;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.08;-0.29;5.12;-2.87;-1.11;0.45;0.94;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8127;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.06;-0.35;2.27;-2.33;-0.04;0.50;0.91;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8128;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.06;-0.40;-0.02;-1.62;0.87;0.53;0.92;0.93;3.3;16;7.0;31;0;0;0;0;896;255
8129;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.17;-0.44;-2.22;-1.48;-0.12;0.55;0.96;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8130;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.21;-0.45;-1.18;-1.22;-0.35;0.56;0.98;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8131;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.19;-0.48;0.48;-1.01;-0.01;0.56;0.99;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8132;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.07;-0.51;1.39;-1.07;-0.01;0.49;1.00;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8133;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-32.01;-0.53;0.98;-1.43;-0.73;0.45;0.98;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8134;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-31.96;-0.54;2.34;-1.85;-1.49;0.47;0.96;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8135;01/06/2026;08:38:44;9;3;20.0;10.8;47.363377 4.898977;-31.77;-0.55;6.22;-2.67;-3.15;0.52;0.95;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8136;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.73;-0.60;1.65;-1.60;-0.84;0.53;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8137;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.93;-0.62;-4.37;-0.12;1.48;0.53;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8138;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.83;-0.62;2.18;-0.88;-0.25;0.52;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8139;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.75;-0.65;2.36;-1.45;-1.50;0.50;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8140;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.82;-0.64;-2.37;-0.79;-0.75;0.48;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8141;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.76;-0.65;1.82;-0.98;-1.36;0.48;0.93;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8142;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.59;-0.65;4.25;-1.75;-2.56;0.50;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8143;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.73;-0.66;-2.21;-1.20;-1.51;0.54;0.98;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8144;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.75;-0.66;-1.33;-0.57;-0.70;0.54;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8145;01/06/2026;08:38:44;9;3;19.0;10.3;47.363415 4.899025;-31.76;-0.67;-0.43;-0.63;-0.50;0.53;0.99;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8146;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.88;-0.67;-2.59;-0.58;-0.61;0.52;0.98;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8147;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.84;-0.68;0.84;-0.33;-0.38;0.51;0.96;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8148;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.79;-0.66;1.17;0.24;-0.43;0.50;0.94;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8149;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.87;-0.64;-0.96;0.42;-0.39;0.50;0.94;0.94;3.3;16;7.0;31;0;0;0;0;896;255
8150;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.78;-0.63;0.87;0.55;0.23;0.48;0.94;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8151;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.89;-0.59;-3.07;1.27;-0.02;0.50;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8152;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-32.01;-0.50;-3.38;1.48;-1.31;0.50;0.97;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8153;01/06/2026;08:38:44;13;3;19.0;10.3;47.363415 4.899025;-31.94;-0.47;1.94;0.75;-1.38;0.52;0.98;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8154;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-31.92;-0.45;0.38;0.51;-0.50;0.52;0.99;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8155;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.07;-0.41;-4.41;1.13;-0.48;0.50;0.98;0.98;3.3;16;7.0;31;0;0;0;0;896;255
8156;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.06;-0.40;-0.76;0.35;-0.39;0.49;0.96;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8157;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-31.94;-0.43;2.87;-0.42;-0.09;0.49;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8158;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.02;-0.39;-1.89;0.67;0.01;0.50;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8159;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.11;-0.37;-2.68;1.36;0.37;0.50;0.94;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8160;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.07;-0.34;0.82;1.18;0.38;0.51;0.95;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8161;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.08;-0.33;0.58;1.10;0.74;0.52;0.96;0.95;3.3;16;7.0;31;0;0;0;0;896;255
8162;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.13;-0.29;-1.96;1.88;1.33;0.51;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8163;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.18;-0.25;-2.06;1.91;0.79;0.51;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8164;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.18;-0.21;0.43;1.07;-0.09;0.51;0.97;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8165;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.20;-0.20;0.56;0.70;0.27;0.53;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8166;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.27;-0.22;-1.72;1.10;2.47;0.54;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8167;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.33;-0.20;-2.58;1.46;2.14;0.52;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8168;01/06/2026;08:38:45;9;3;19.0;10.3;47.363415 4.899025;-32.32;-0.17;-0.26;1.27;0.32;0.51;0.97;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8169;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.24;-0.13;2.63;0.82;-0.47;0.50;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8170;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.14;-0.14;2.45;0.42;-0.02;0.50;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8171;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.18;-0.15;-0.72;0.49;1.15;0.50;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8172;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.19;-0.17;0.11;0.70;1.47;0.52;0.95;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8173;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.08;-0.18;2.79;0.08;0.93;0.53;0.96;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8174;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.06;-0.19;0.02;0.18;0.58;0.51;0.98;0.96;3.3;16;7.0;31;0;0;0;0;896;255
8175;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.11;-0.19;-1.89;0.48;0.65;0.49;0.98;0.97;3.3;16;7.0;31;0;0;0;0;896;255
8176;01/06/2026;08:38:45;9;3;18.4;9.9;47.363445 4.899068;-32.08;-0.20;1.24;0.40;1.05;0.51;0.98;0.98;3.3;16;7.0;31;0;0;0;0;896;255
